"state","year","month","outage_count","max_outage_duration","customer_weighted_hours"
"NH",2021,8,70,9,103011.5
"NH",2021,9,67,13.75,87501.25
"NH",2021,10,75,13.5,128777
"NH",2021,11,47,5.25,25166.5
"NH",2021,12,115,9.25,165349.25
"NJ",2021,0,3869,173,10182983.5
"NJ",2021,1,207,8.75,222568.25
"NJ",2021,2,244,15,523258.25
"NJ",2021,3,328,21.25,501230.75
"NJ",2021,4,260,18,346507.5
"NJ",2021,5,327,19.5,549387.25
"NJ",2021,6,414,18.25,946592.75
"NJ",2021,7,499,65,2433810.75
"NJ",2021,8,394,27,782447.5
"NJ",2021,9,388,173,2526924.75
"NJ",2021,10,327,43.5,631648
"NJ",2021,11,243,27,404416
"NJ",2021,12,238,10,314191.75
"NM",2021,0,757,79.75,2064197.75
"NM",2021,1,36,10.75,63188
"NM",2021,2,53,13,334482.5
"NM",2021,3,57,18.75,120245.25
"NM",2021,4,43,11.5,116315.25
"NM",2021,5,82,10.75,226846.75
"NM",2021,6,120,14.5,291304
"NM",2021,7,83,26,291284.75
"NM",2021,8,77,10.5,146052.75
"NM",2021,9,52,11.25,82402.75
"NM",2021,10,76,79.75,135020.75
"NM",2021,11,33,6.75,52240
"NM",2021,12,45,57.5,204815
"NY",2021,0,6508,102.5,18447413
"NY",2021,1,293,14.25,408492.5
"NY",2021,2,353,102.5,830525.75
"NY",2021,3,614,33.75,1959846.25
"NY",2021,4,395,16.5,559556.25
"NY",2021,5,537,21.75,763900.5
"NY",2021,6,748,45.5,1725323.75
"NY",2021,7,919,51,2874658.5
"NY",2021,8,692,59,1311312.75
"NY",2021,9,552,83.75,1784694.75
"NY",2021,10,451,33,688204.25
"NY",2021,11,383,34,617259.75
"NY",2021,12,571,73.75,4923638
"NC",2021,0,5282,101.25,15661886.25
"NC",2021,1,381,17.5,801902.75
"NC",2021,2,400,91.25,5975032.25
"NC",2021,3,419,12.25,736361
"NC",2021,4,382,54.25,828085.5
"NC",2021,5,462,23.75,948960.25
"NC",2021,6,528,24,1076149.75
"NC",2021,7,625,37.75,1195506.5
"NC",2021,8,641,34.25,1971124.75
"NC",2021,9,418,20.75,618668.75
"NC",2021,10,379,23,597383.75
"NC",2021,11,319,54,402942
"NC",2021,12,328,101.25,509769
"ND",2021,0,235,23.5,278315
"ND",2021,1,24,14.75,30331
"ND",2021,2,43,4.25,19159.25
"ND",2021,3,22,15.25,23883
"ND",2021,4,14,6.5,6632.5
"ND",2021,5,16,2.75,27506.5
"ND",2021,6,51,23.5,79908
"ND",2021,7,22,6.25,21659.75
"ND",2021,8,12,5.5,14233.5
"ND",2021,9,11,3,20077.5
"ND",2021,10,6,5,5397
"ND",2021,11,9,18.75,25035
"ND",2021,12,5,2.25,4492
"OH",2021,0,6046,103.25,19492550
"OH",2021,1,274,14.25,646145.75
"OH",2021,2,333,103.25,2503714.25
"OH",2021,3,567,39.25,1988422.25
"OH",2021,4,445,15,1101874.5
"OH",2021,5,498,59.5,1410516
"OH",2021,6,744,53.25,2241553.5
"OH",2021,7,694,28.75,1414752
"OH",2021,8,746,98,4159224.25
"OH",2021,9,467,23.75,798875.75
"OH",2021,10,471,16.75,783008
"OH",2021,11,361,12.5,547893.75
"OH",2021,12,446,47.5,1896570
"OK",2021,0,2603,62.5,5188730.25
"OK",2021,1,159,41.5,386621
"OK",2021,2,294,19.5,1096661.5
"OK",2021,3,181,19,201425.5
"OK",2021,4,165,17,306185.75
"OK",2021,5,221,26.75,291794.5
"OK",2021,6,303,29.75,551332
"OK",2021,7,270,24.25,437995
"OK",2021,8,212,22.75,357803.75
"OK",2021,9,180,12,242554.25
"OK",2021,10,291,42,850577.75
"OK",2021,11,135,18,140011
"OK",2021,12,192,62.5,325768.25
"OR",2021,0,1726,148,41159718.5
"OR",2021,1,182,113.25,2667063.75
"OR",2021,2,159,148,34430443.25
"OR",2021,3,101,22,327289.25
"OR",2021,4,88,13,181845.5
"OR",2021,5,104,37,291106.5
"OR",2021,6,186,25.5,603325.5
"OR",2021,7,152,14,316496
"OR",2021,8,142,34.5,364869.75
"OR",2021,9,151,23.75,517488.5
"OR",2021,10,151,24.75,356731.25
"OR",2021,11,137,30.75,367507.75
"OR",2021,12,173,67.5,735551.5
"PA",2021,0,7644,120,20466991.25
"PA",2021,1,371,31,471374.75
"PA",2021,2,336,19.75,333846
"PA",2021,3,642,36.75,1692338
"PA",2021,4,499,34,879298.75
"PA",2021,5,576,33,992930.75
"PA",2021,6,839,73,2131848.75
"PA",2021,7,996,67.5,4232094.75
"PA",2021,8,937,47.75,2450488.25
"PA",2021,9,762,120,4376210.5
"PA",2021,10,584,33.75,1005855
"PA",2021,11,514,17,521066
"PA",2021,12,588,31.5,1379639.75
NA,2021,0,4036,277.25,38735223
NA,2021,1,57,28,389604.75
NA,2021,2,379,43.75,1814673
NA,2021,3,360,43.25,1612186.25
NA,2021,4,280,90.75,1176000.5
NA,2021,5,435,117.25,5067328.25
NA,2021,6,222,245.75,3146738
NA,2021,7,307,267.25,4079091.25
NA,2021,8,424,60,4730055.75
NA,2021,9,285,277.25,9908937.75
NA,2021,10,461,23.75,3130098
NA,2021,11,434,23.5,1631103.75
NA,2021,12,392,23.75,2049405.75
"RI",2021,0,319,68.25,3952188
"RI",2021,1,13,8,15018.5
"RI",2021,2,20,18.75,60223
"RI",2021,3,36,20.75,131973.75
"RI",2021,4,12,3,8846
"RI",2021,5,23,2.5,23441.25
"RI",2021,6,36,5,40706
"RI",2021,7,39,7,106682.5
"RI",2021,8,38,68.25,1973212.75
"RI",2021,9,25,4,38042.75
"RI",2021,10,42,26,1426201.25
"RI",2021,11,21,26.5,98550.75
"RI",2021,12,14,3.5,29289.5
"SC",2021,0,2686,171.25,4634245.75
"SC",2021,1,127,7.5,153234.75
"SC",2021,2,163,18.25,259549.25
"SC",2021,3,215,13.5,238911.75
"SC",2021,4,240,10.25,333795.5
"SC",2021,5,318,12,501217
"SC",2021,6,340,43.75,422709.5
"SC",2021,7,389,24.25,1481563.75
"SC",2021,8,358,17.75,478010.75
"SC",2021,9,69,171.25,269667.75
"SC",2021,10,137,21,187842.75
"SC",2021,11,135,6,112791.75
"SC",2021,12,195,14.5,194951.25
"SD",2021,0,420,153.25,1087840
"SD",2021,1,25,4.75,20345.75
"SD",2021,2,37,14.5,66874.5
"SD",2021,3,61,50,119405.25
"SD",2021,4,32,8.25,28162
"SD",2021,5,32,153.25,288148.75
"SD",2021,6,29,7.5,25543.25
"SD",2021,7,51,57.5,133511.5
"SD",2021,8,30,25.25,90912.25
"SD",2021,9,42,63.25,179656.5
"SD",2021,10,38,86,86475.25
"SD",2021,11,17,28.25,23613.25
"SD",2021,12,26,5.75,25191.75
"TN",2021,0,4403,112.25,10393360
"TN",2021,1,245,16.25,227623.5
"TN",2021,2,339,70,1150930.5
"TN",2021,3,412,86,1021063.25
"TN",2021,4,244,31.75,388505
"TN",2021,5,489,43.75,1116642.25
"TN",2021,6,470,28.75,768267.75
"TN",2021,7,420,31.25,563404.75
"TN",2021,8,518,29.5,820497.75
"TN",2021,9,327,14,400485.5
"TN",2021,10,345,30,624772.75
"TN",2021,11,231,12.25,241344.25
"TN",2021,12,363,112.25,3069822.75
"TX",2021,0,19923,311.75,277493341.75
"TX",2021,1,1042,174.25,6245534.25
"TX",2021,2,2135,311.75,227923742
"TX",2021,3,1410,30.75,2210508.25
"TX",2021,4,1449,72.25,2664021.25
"TX",2021,5,2140,154.75,7290998.75
"TX",2021,6,2071,77.5,3496218.5
"TX",2021,7,1997,45.75,3065831.25
"TX",2021,8,1805,52,2919725
"TX",2021,9,1480,153.25,12903360.25
"TX",2021,10,1830,69.5,5591095.5
"TX",2021,11,1379,37.75,1759007
"TX",2021,12,1185,24.5,1423299.75
NA,2021,0,277,15,1745697.75
NA,2021,1,21,9.25,232919.25
NA,2021,2,18,2.75,56022.25
NA,2021,3,16,4.75,42419.5
NA,2021,4,27,7.25,140860.25
NA,2021,5,24,15,96824.75
NA,2021,6,39,12.25,553220.25
NA,2021,7,25,6.75,48345.75
NA,2021,8,26,7.25,162656.25
NA,2021,9,24,7,224092
NA,2021,10,24,3,60109.25
NA,2021,11,25,5,108106.25
NA,2021,12,8,5.5,20122
"UT",2021,0,1178,95.25,2538238
"UT",2021,1,79,11.5,148296
"UT",2021,2,73,10.75,92381.25
"UT",2021,3,87,11,114117.75
"UT",2021,4,104,95.25,478346
"UT",2021,5,85,31.25,168892.75
"UT",2021,6,136,12.25,190646.25
"UT",2021,7,133,26,332449
"UT",2021,8,133,13.75,276016.25
"UT",2021,9,94,10,145054.5
"UT",2021,10,96,20.75,273702.75
"UT",2021,11,66,8,99068
"UT",2021,12,92,28.75,219267.5
"VT",2021,0,628,101.25,1326049.25
"VT",2021,1,31,18.25,222115.75
"VT",2021,2,14,4.75,21370.25
"VT",2021,3,75,16.25,135767.25
"VT",2021,4,40,11,53167
"VT",2021,5,36,18.5,141670.25
"VT",2021,6,61,20.5,96899.75
"VT",2021,7,60,9.25,110599.25
"VT",2021,8,52,6.25,68172.25
"VT",2021,9,69,101.25,93759.5
"VT",2021,10,42,5.25,55174.75
"VT",2021,11,59,23.25,149158
"VT",2021,12,89,12.25,178195.25
"VA",2021,0,6272,285.75,30069660.25
"VA",2021,1,274,36.5,595291
"VA",2021,2,529,126.5,17804444.75
"VA",2021,3,365,15.25,503953
"VA",2021,4,425,37,950896.25
"VA",2021,5,816,52.5,1603714.25
"VA",2021,6,679,50.75,978859.5
"VA",2021,7,675,45.25,1895995.75
"VA",2021,8,953,173.25,2912198
"VA",2021,9,510,19.5,726470.25
"VA",2021,10,540,285.75,1431247.5
"VA",2021,11,241,18,230481.25
"VA",2021,12,265,25,436108.75
"WA",2021,0,2531,189.25,28421215.5
"WA",2021,1,249,131.75,13197552.5
"WA",2021,2,209,46.25,1036280
"WA",2021,3,156,16,366332.25
"WA",2021,4,142,29.75,452079
"WA",2021,5,175,189.25,489563
"WA",2021,6,238,51.5,880689
"WA",2021,7,160,22,312926.5
"WA",2021,8,195,46.25,605728.75
"WA",2021,9,213,55,2227715.75
"WA",2021,10,224,63.25,2951801
"WA",2021,11,289,76.75,4192305.25
"WA",2021,12,281,58.25,1708242.5
"WV",2021,0,2682,181.25,19203623.5
"WV",2021,1,116,21.5,226846.75
"WV",2021,2,187,181.25,12871541
"WV",2021,3,225,45.75,737661.75
"WV",2021,4,178,19.5,365407.25
"WV",2021,5,251,43,828655.25
"WV",2021,6,353,33,1297600.75
"WV",2021,7,262,28.5,557650.5
"WV",2021,8,349,25,807989
"WV",2021,9,226,24.25,402912.5
"WV",2021,10,205,22.5,401221.5
"WV",2021,11,148,19.25,285144
"WV",2021,12,182,51.5,420993.25
"WI",2021,0,1964,97,13516250
"WI",2021,1,55,5.5,73114.5
"WI",2021,2,91,10,166025.5
"WI",2021,3,136,8.75,204918
"WI",2021,4,109,10,115550.75
"WI",2021,5,155,29.5,282862.25
"WI",2021,6,204,25,456107
"WI",2021,7,276,97,2869568.75
"WI",2021,8,368,81.75,4911923
"WI",2021,9,121,34.25,391985.75
"WI",2021,10,117,25.75,272320.75
"WI",2021,11,101,9.25,120997.75
"WI",2021,12,231,83.5,3650876
"WY",2021,0,435,22.25,514597.25
"WY",2021,1,30,13.75,38631.75
"WY",2021,2,19,4.25,31214.5
"WY",2021,3,40,16.5,52893.5
"WY",2021,4,20,6.75,30413.25
"WY",2021,5,33,14.5,44572.25
"WY",2021,6,60,10.5,56504.75
"WY",2021,7,64,6.75,55085.25
"WY",2021,8,46,8.25,53575.25
"WY",2021,9,18,10.25,22370
"WY",2021,10,55,22.25,79726.5
"WY",2021,11,21,4.75,14862.25
"WY",2021,12,29,14,34748
"AL",2022,0,4321,51.5,7500418.75
"AL",2022,1,297,20.5,475069.25
"AL",2022,2,252,27,363967.25
"AL",2022,3,398,36.75,1052895.25
"AL",2022,4,312,18,415054.75
"AL",2022,5,431,17.25,569684
"AL",2022,6,489,41.25,1025848.25
"AL",2022,7,486,33,1246241
"AL",2022,8,398,15.5,333891.5
"AL",2022,9,280,9.25,197911.75
"AL",2022,10,307,51.5,379442.5
"AL",2022,11,287,25,679288.5
"AL",2022,12,384,18,761124.75
"AK",2022,0,480,118,3218971
"AK",2022,1,41,83.75,1123448.5
"AK",2022,2,41,17,131813.75
"AK",2022,3,23,118,122942.25
"AK",2022,4,18,7.5,28509.5
"AK",2022,5,30,16.25,88751
"AK",2022,6,33,8.75,100401.75
"AK",2022,7,63,75.75,593862.75
"AK",2022,8,50,23,106175.25
"AK",2022,9,42,8.5,130500.75
"AK",2022,10,26,14.25,134051.75
"AK",2022,11,24,12.75,73113.25
"AK",2022,12,89,46.5,585400.5
"AZ",2022,0,1872,83.25,5887515.25
"AZ",2022,1,111,16,307178.5
"AZ",2022,2,87,10.75,190968.25
"AZ",2022,3,113,10,170896.25
"AZ",2022,4,118,26.75,193419.25
"AZ",2022,5,164,8,241666
"AZ",2022,6,269,16.25,566061.5
"AZ",2022,7,236,73.25,1451385.5
"AZ",2022,8,257,42.25,880524.25
"AZ",2022,9,137,83.25,676498
"AZ",2022,10,141,41.25,788816.5
"AZ",2022,11,123,14,228449.5
"AZ",2022,12,116,12.5,191651.75
"AR",2022,0,3455,132.75,8784582.5
"AR",2022,1,222,50.25,417769.5
"AR",2022,2,305,132.75,2167501
"AR",2022,3,258,40.25,592014
"AR",2022,4,359,22.25,578608.5
"AR",2022,5,371,51,1231929.25
"AR",2022,6,334,51.25,700696.25
"AR",2022,7,354,27.25,831669
"AR",2022,8,280,30.25,489674
"AR",2022,9,217,13,272912.75
"AR",2022,10,251,36.5,304244.75
"AR",2022,11,231,37,459595.75
"AR",2022,12,273,59.5,737967.75
"CA",2022,0,14464,609.75,69198496
"CA",2022,1,961,137.25,10341673
"CA",2022,2,908,130.75,3058596
"CA",2022,3,1213,43.25,3866586
"CA",2022,4,1185,68,3854406.5
"CA",2022,5,1249,48,4432489
"CA",2022,6,1460,95,6528050.25
"CA",2022,7,1258,325.5,6222798.5
"CA",2022,8,1498,287.25,7639201.25
"CA",2022,9,1453,131,7515277.5
"CA",2022,10,1195,72.5,4035117.25
"CA",2022,11,1023,266.75,4840454.5
"CA",2022,12,1061,609.75,6863846.25
"CO",2022,0,2168,72.5,6178446.25
"CO",2022,1,113,72.5,442685.25
"CO",2022,2,79,6.5,85928.5
"CO",2022,3,144,24.25,268126.5
"CO",2022,4,185,20,355396.75
"CO",2022,5,246,67.5,2461300.75
"CO",2022,6,254,21,503673.75
"CO",2022,7,292,17.25,474504
"CO",2022,8,238,52,417800
"CO",2022,9,175,14,278122.75
"CO",2022,10,171,29.25,262402.5
"CO",2022,11,118,31.25,233032
"CO",2022,12,153,27,395473.5
"CT",2022,0,1291,65.25,3665761.25
"CT",2022,1,90,12,114858
"CT",2022,2,70,18.75,127616
"CT",2022,3,93,25,189538.75
"CT",2022,4,95,18.5,141618.25
"CT",2022,5,112,6.5,203112
"CT",2022,6,107,6.5,90146.25
"CT",2022,7,161,17,187207.75
"CT",2022,8,131,20.75,147047.25
"CT",2022,9,137,18.5,119264.25
"CT",2022,10,99,9.75,90725.5
"CT",2022,11,105,24.5,264063.75
"CT",2022,12,91,65.25,1990563.5
"DE",2022,0,432,15.25,552120.25
"DE",2022,1,39,15.25,112211.25
"DE",2022,2,22,15,34552.75
"DE",2022,3,23,7.75,42674
"DE",2022,4,26,7.5,15130.75
"DE",2022,5,44,7,42351.25
"DE",2022,6,43,8.75,40558
"DE",2022,7,56,11.75,115958.5
"DE",2022,8,50,5.75,36977.75
"DE",2022,9,37,8.75,54531
"DE",2022,10,31,3.75,19384.5
"DE",2022,11,29,5,20182
"DE",2022,12,32,5,17608.5
NA,2022,0,259,26.25,348850
NA,2022,1,25,12.75,58986.25
NA,2022,2,18,4.5,26851.25
NA,2022,3,18,3.75,26299.5
NA,2022,4,27,4,12160
NA,2022,5,25,5.75,14933.75
NA,2022,6,30,12.5,32603.25
NA,2022,7,26,26.25,47827.25
NA,2022,8,24,9.5,46268
NA,2022,9,17,6.5,14434.75
NA,2022,10,16,8.75,16770.25
NA,2022,11,16,9.25,29214.5
NA,2022,12,17,11.75,22501.25
"FL",2022,0,12675,501.75,227248461.5
"FL",2022,1,915,21,1390173
"FL",2022,2,617,15,613293
"FL",2022,3,1031,20.5,1428319.75
"FL",2022,4,960,16,1180517.25
"FL",2022,5,1151,22.5,1499814.5
"FL",2022,6,1388,37.25,1825008.5
"FL",2022,7,1426,36.5,2010393
"FL",2022,8,1432,40,1737543.25
"FL",2022,9,1232,501.75,194677313.5
"FL",2022,10,921,186.75,13423324.25
"FL",2022,11,852,69.75,6337093
"FL",2022,12,750,18.75,1125668.5
"GA",2022,0,7088,83.75,14694857.25
"GA",2022,1,620,83.75,3725076.25
"GA",2022,2,300,15.75,338026.5
"GA",2022,3,661,34,1371383.75
"GA",2022,4,445,44,741428
"GA",2022,5,658,26.5,1132541.5
"GA",2022,6,701,48.75,1572963
"GA",2022,7,850,25.5,1414445
"GA",2022,8,769,19.75,920629
"GA",2022,9,549,14,660266.25
"GA",2022,10,396,14.5,414468.5
"GA",2022,11,517,15.75,515444.75
"GA",2022,12,622,66.5,1888184.75
"HI",2022,0,377,28,1094742.75
"HI",2022,1,51,12.5,118519.75
"HI",2022,2,38,28,82110.25
"HI",2022,3,29,12.25,130215.5
"HI",2022,4,30,8.75,37977.25
"HI",2022,5,32,8.5,49653.75
"HI",2022,6,21,6.25,54207.25
"HI",2022,7,26,17.5,72783.75
"HI",2022,8,27,13.75,184316.25
"HI",2022,9,39,6,66687.75
"HI",2022,10,19,6.25,29013.75
"HI",2022,11,24,13.5,59300.5
"HI",2022,12,41,13.5,209957
"ID",2022,0,1088,44.25,2195711.25
"ID",2022,1,102,28.25,199050.5
"ID",2022,2,59,9.25,68339
"ID",2022,3,77,11.25,127255.5
"ID",2022,4,126,16,218895
"ID",2022,5,113,9.75,195033.5
"ID",2022,6,76,13.5,158686.25
"ID",2022,7,77,7.25,104049.75
"ID",2022,8,94,21.5,224784.5
"ID",2022,9,76,9.25,195822.25
"ID",2022,10,70,13,115222.75
"ID",2022,11,115,44.25,444030.25
"ID",2022,12,103,10.5,144542
"IL",2022,0,4083,74.75,7275645.25
"IL",2022,1,177,17.75,212181.5
"IL",2022,2,302,18.25,359726.5
"IL",2022,3,339,24,517231.75
"IL",2022,4,257,12.25,240825.5
"IL",2022,5,417,47.75,579301.25
"IL",2022,6,470,74.75,2136338.5
"IL",2022,7,448,38,904451.75
"IL",2022,8,416,21.25,710787.75
"IL",2022,9,315,23.5,370259.5
"IL",2022,10,339,18,351120
"IL",2022,11,310,70.5,617645.5
"IL",2022,12,293,21,275775.75
"IN",2022,0,3469,93.75,11892819.75
"IN",2022,1,134,40,215461
"IN",2022,2,214,14,311144.25
"IN",2022,3,307,73.25,810748.75
"IN",2022,4,204,24.25,398752.25
"IN",2022,5,384,47,1274033
"IN",2022,6,359,93.75,2912427.5
"IN",2022,7,442,55,1890578
"IN",2022,8,387,53.5,1753458.25
"IN",2022,9,209,13,346266
"IN",2022,10,244,25,497873.5
"IN",2022,11,322,35.5,1077863.75
"IN",2022,12,263,20.25,404213.5
"IA",2022,0,1326,36.25,1606524.25
"IA",2022,1,67,7,63149.5
"IA",2022,2,37,26,45314.75
"IA",2022,3,128,36.25,186622.75
"IA",2022,4,159,12.75,178822
"IA",2022,5,155,15,175117
"IA",2022,6,122,15.5,140744.25
"IA",2022,7,189,23.75,357716.5
"IA",2022,8,107,6,120355.75
"IA",2022,9,92,8.5,86490.5
"IA",2022,10,101,9.25,90150.5
"IA",2022,11,89,8.5,95972.5
"IA",2022,12,80,9.5,66068.25
"KS",2022,0,1292,69.75,2467382.25
"KS",2022,1,76,25.75,117619.75
"KS",2022,2,95,5,91150
"KS",2022,3,118,55,314408.5
"KS",2022,4,136,69.75,279651.5
"KS",2022,5,148,13.75,233091.75
"KS",2022,6,182,43.5,625007.25
"KS",2022,7,112,9.25,132235.75
"KS",2022,8,84,16.75,115624.75
"KS",2022,9,89,18.75,156892.25
"KS",2022,10,100,35.5,141666.5
"KS",2022,11,61,5.75,69266.5
"KS",2022,12,91,12.5,190767.75
"KY",2022,0,4165,213.25,10479836.25
"KY",2022,1,335,112.75,794450.25
"KY",2022,2,367,57.5,593483.25
"KY",2022,3,334,58,735281.75
"KY",2022,4,286,44.25,809207.75
"KY",2022,5,359,38,477265.25
"KY",2022,6,505,76.5,1804186.25
"KY",2022,7,558,213.25,3511974.75
"KY",2022,8,340,39,387059.75
"KY",2022,9,193,56,238800.75
"KY",2022,10,206,13,160107.75
"KY",2022,11,275,40.25,314772.75
"KY",2022,12,407,34.75,653246
"LA",2022,0,6192,84.75,13090993.25
"LA",2022,1,421,40.5,712394.75
"LA",2022,2,350,13.25,429528
"LA",2022,3,586,52,1536831
"LA",2022,4,546,84.75,2420641.5
"LA",2022,5,643,24.5,1275691
"LA",2022,6,657,26.5,1116903
"LA",2022,7,639,37,1245611.5
"LA",2022,8,684,34.25,966953.75
"LA",2022,9,434,16.25,633791.5
"LA",2022,10,392,18.75,601356.25
"LA",2022,11,396,43.25,746076.25
"LA",2022,12,444,56.25,1405214.75
"ME",2022,0,1653,122.5,17387383.75
"ME",2022,1,131,20.75,339988.75
"ME",2022,2,119,22.25,550626.5
"ME",2022,3,116,11.25,199515
"ME",2022,4,125,12.5,331611
"ME",2022,5,111,10.5,170291.5
"ME",2022,6,112,7.25,163425.5
"ME",2022,7,162,22.5,511836.75
"ME",2022,8,133,16,251566
"ME",2022,9,158,26,326957.5
"ME",2022,10,145,28.5,914877.25
"ME",2022,11,167,42.5,771706.5
"ME",2022,12,174,122.5,12854981.5
"MD",2022,0,5688,119.5,12893054.9038462
"MD",2022,1,435,104.25,1837223.65384615
"MD",2022,2,429,25.75,394169.5
"MD",2022,3,227,10.25,269847.5
"MD",2022,4,135,26.25,99393.25
"MD",2022,5,309,33.75,436729.75
"MD",2022,6,443,18.5,357807.75
"MD",2022,7,1275,119.5,5333362.25
"MD",2022,8,796,45.5,1278574.25
"MD",2022,9,329,8,153666
"MD",2022,10,231,15.25,155021.25
"MD",2022,11,173,11,658960.75
"MD",2022,12,906,60.25,1918299
"MA",2022,0,2486,162.75,9692278.25
"MA",2022,1,203,71.75,2911785.25
"MA",2022,2,182,71.5,480341.25
"MA",2022,3,193,28.25,305751
"MA",2022,4,167,138,415107.25
"MA",2022,5,179,71.75,364088
"MA",2022,6,197,23.5,307641
"MA",2022,7,298,141,737954.25
"MA",2022,8,271,162.75,873507.25
"MA",2022,9,195,145.25,633205
"MA",2022,10,201,27.25,391068.5
"MA",2022,11,154,91.25,654363.75
"MA",2022,12,246,58.25,1617465.75
"MI",2022,0,6269,111.75,46631861.5
"MI",2022,1,203,14.75,349371.5
"MI",2022,2,330,24,709985
"MI",2022,3,492,50,2230176
"MI",2022,4,458,51.25,1222686.25
"MI",2022,5,538,79.75,2823784.75
"MI",2022,6,781,107.25,3911305.25
"MI",2022,7,719,79.75,3401698.25
"MI",2022,8,650,111.75,17492309.75
"MI",2022,9,494,80,4067341.5
"MI",2022,10,606,27,1733993
"MI",2022,11,540,65.25,7044731.75
"MI",2022,12,458,39.5,1644478.5
"MN",2022,0,2228,105.75,9444438
"MN",2022,1,91,13.75,137999
"MN",2022,2,58,21,81501.75
"MN",2022,3,107,16.5,151840.5
"MN",2022,4,156,41.25,321975.75
"MN",2022,5,343,68,3407927.25
"MN",2022,6,377,72.25,1511970.5
"MN",2022,7,231,33.5,337451.25
"MN",2022,8,225,37,1077868.5
"MN",2022,9,138,60.75,229451.75
"MN",2022,10,156,44.75,183804.75
"MN",2022,11,148,53.75,239265.25
"MN",2022,12,198,105.75,1763381.75
"MS",2022,0,3476,76.75,6704000.75
"MS",2022,1,189,30.75,263114
"MS",2022,2,205,76.5,459963.75
"MS",2022,3,368,76.75,1288805
"MS",2022,4,350,47.5,1206410
"MS",2022,5,334,43,600492.5
"MS",2022,6,364,31.25,655414
"MS",2022,7,385,31.75,686452
"MS",2022,8,350,44.75,388566.5
"MS",2022,9,208,21.25,173434
"MS",2022,10,208,21,191641
"MS",2022,11,190,12.25,230694.25
"MS",2022,12,325,39.5,559013.75
"MO",2022,0,3129,70,5847671
"MO",2022,1,169,16.75,203145.75
"MO",2022,2,187,11.25,194375
"MO",2022,3,196,17,299750
"MO",2022,4,249,20.75,285933.5
"MO",2022,5,340,37.25,718275.5
"MO",2022,6,350,56.25,1571747
"MO",2022,7,371,30,647928
"MO",2022,8,344,52.5,714971.75
"MO",2022,9,210,70,249401
"MO",2022,10,268,17.25,292119.5
"MO",2022,11,241,15.75,244171.5
"MO",2022,12,204,32.75,425852.5
"MT",2022,0,664,69.5,1719040.5
"MT",2022,1,25,20,50449
"MT",2022,2,30,6,48340.25
"MT",2022,3,39,5,50543.5
"MT",2022,4,63,24.75,95678.25
"MT",2022,5,52,42.75,72773.75
"MT",2022,6,80,10.75,170301.25
"MT",2022,7,92,18,178898.5
"MT",2022,8,66,22.25,128855.5
"MT",2022,9,64,8.25,99434.5
"MT",2022,10,45,24.5,136058.5
"MT",2022,11,66,69.5,566523
"MT",2022,12,42,11.5,121184.5
"NE",2022,0,410,29,752113.25
"NE",2022,1,23,5.75,27832.25
"NE",2022,2,17,2.75,10316.75
"NE",2022,3,24,16.75,94279.5
"NE",2022,4,42,23.5,91883.5
"NE",2022,5,59,14.25,96797.75
"NE",2022,6,52,29,144742
"NE",2022,7,41,11.75,63814.25
"NE",2022,8,36,6,39339.75
"NE",2022,9,25,5.75,29775.5
"NE",2022,10,26,7.25,29371.5
"NE",2022,11,35,10.75,98351.5
"NE",2022,12,30,5.5,25609
"NV",2022,0,729,44.75,1981730.75
"NV",2022,1,40,20.75,177902.75
"NV",2022,2,30,13.75,64930.5
"NV",2022,3,56,10,92022.5
"NV",2022,4,57,16.25,106085.25
"NV",2022,5,59,9.75,167115
"NV",2022,6,77,10.75,108282.25
"NV",2022,7,85,18.75,238434.25
"NV",2022,8,77,11,262731.75
"NV",2022,9,54,14,117705.25
"NV",2022,10,68,10.5,203341.5
"NV",2022,11,49,14.25,195240
"NV",2022,12,77,44.75,247939.75
"NH",2022,0,856,206.25,5999687.75
"NH",2022,1,38,9.75,55069.75
"NH",2022,2,65,8.75,81733.75
"NH",2022,3,56,18.5,148410.75
"NH",2022,4,64,16,130613.75
"NH",2022,5,60,9,109977.5
"NH",2022,6,70,5.75,88656.5
"NH",2022,7,101,29.5,395670.5
"NH",2022,8,91,13.5,104876.25
"NH",2022,9,80,7.25,74683
"NH",2022,10,41,5,35284.5
"NH",2022,11,98,18.5,176828.75
"NH",2022,12,92,206.25,4597882.75
"NJ",2022,0,3922,97.25,6682708
"NJ",2022,1,285,17,394680.75
"NJ",2022,2,315,22,477308.25
"NJ",2022,3,293,45.5,715032
"NJ",2022,4,270,7,296088
"NJ",2022,5,363,11.25,531328
"NJ",2022,6,339,9.75,487575.75
"NJ",2022,7,374,21.5,556048.75
"NJ",2022,8,403,13.25,741244.5
"NJ",2022,9,347,97.25,570725
"NJ",2022,10,320,27.5,566615.5
"NJ",2022,11,296,31.5,508320.5
"NJ",2022,12,317,73,837741
"NM",2022,0,804,78.25,2101856.25
"NM",2022,1,38,12,102144
"NM",2022,2,21,6.5,58846.75
"NM",2022,3,40,5.5,71106.75
"NM",2022,4,68,78.25,640420.25
"NM",2022,5,63,15.75,96731
"NM",2022,6,121,17,257818.5
"NM",2022,7,103,12.75,140977.75
"NM",2022,8,115,12.25,248907.25
"NM",2022,9,70,9.75,121781.75
"NM",2022,10,64,9.25,116723.25
"NM",2022,11,42,19.25,81914
"NM",2022,12,59,32.75,164485
